[-0.034385253, 1.3154237]
[-1.1109952, -1.6710992]
[0.24335732, 1.072812]
[-0.2545987, 2.0664182]
[1.0309039, 0.35716185]
[-1.993991, 0.9040687]
[-1.3147786, -0.1126692]
[-0.2667397, 1.5885214]
[-1.0046521, -1.1372415]
[2.367325, 1.2141665]
[0.6362431, -1.270527]
[-1.1675289, -0.84560037]
[-1.7520863, -0.23358327]
[0.49285164, 0.36668944]
[-0.47767138, 0.05916229]
[-0.22107242, -0.772175]
[0.5804164, -0.98177075]
[-0.76594365, -1.4298046]
[1.2795377, 0.4996621]
[-0.99863166, 0.2470308]
[1.6493777, -0.6268516]
[-1.9827336, 0.6089863]
[-1.8860899, -1.0196654]
[-0.38798952, -0.71848226]
[-0.24353205, 1.2324413]
[0.35301566, 1.294296]
[-0.766728, -0.02426679]
[1.8833094, 0.996729]
[-1.6886808, -0.42614052]
[-1.332107, 0.11910537]
[0.37690368, -0.913266]
[0.63402003, -0.09813026]
[0.8096517, -1.6847893]
[-0.15537943, 0.5113565]
[1.6472899, -0.4586428]
[0.045366857, -0.47964305]
[-1.0001024, -0.7442236]
[-0.046243858, 1.3222079]
[-0.30525056, -0.91387665]
[1.3086339, -0.6342521]
[-0.21380162, -2.590561]
[0.094365224, -0.80067986]
[0.43537995, -0.21445784]
[-0.62092036, 0.32142118]
[-1.0497038, -1.6884223]
[0.2747619, -1.3346967]
[-0.8150011, 0.5356802]
[1.7195495, 0.8265884]
[0.047626827, -0.95705986]
[-1.324498, 0.20861672]
[-1.6240029, 1.1525186]
[0.5607498, -0.124990664]
[-0.92281675, -0.02666014]
[-0.34999594, -0.14891626]
[-0.04220525, 1.2758267]
[-0.0415714, -0.63496804]
[1.5953137, -1.4858629]
[-0.34908006, 1.8769671]
[2.9162009, 0.61835134]
[1.6692004, -0.8230736]
[-1.0532604, -0.0030326284]
[-0.24806464, -1.2062515]
[-0.2527358, 0.41700283]
[-0.77871597, 0.7002548]
[0.31019074, 0.17394166]
[-0.7601879, -0.599673]
[1.3394225, 0.25587192]
[1.2431288, 1.2747916]
[0.35958716, -2.267105]
[-1.388428, 0.20340449]
[0.2735442, 0.07677369]
[0.59828836, -0.17681679]
[0.16294587, -2.0120008]
[-0.144815, 0.38547346]
[0.5657521, -1.6049643]
[-0.34318712, -1.6700596]
[0.9478527, -0.62249464]
[-0.057716463, 0.59115505]
[0.52652943, -0.31856862]
[0.37817594, 1.4216499]
[0.3560169, 1.1863316]
[-0.43562037, -0.8405064]
[0.9707469, -0.6203532]
[-0.89572126, 0.6086702]
[0.6127271, 0.06969477]
[-1.3882914, -1.3966024]
[0.8656678, 0.21758413]
[1.5776843, 1.0289434]
[0.71995705, 1.081521]
[-2.0526679, -2.0086417]
[0.36355683, 0.2996031]
[-0.7064567, 0.38459748]
[0.32222986, 1.0777786]
[-0.95710427, -2.12005]
[0.9791078, 1.2245054]
[-1.3536886, -1.8335649]
[0.3000259, 1.3603561]
[1.5284346, 1.5334284]
[0.11981735, 0.8344927]
[-1.3098215, 0.5192801]
[-2.222877, -0.010150656]
[-0.3535993, -1.5746806]
[0.41877127, -0.9909659]
[0.0836356, 1.2264345]
[-0.47085872, 0.18079983]
[-1.508386, 0.85432696]
[1.2012082, 0.2589611]
[0.38253146, 1.3147757]
[0.8952135, -0.65487754]
[-0.38219646, -0.87256926]
[-1.0752012, -0.0025415458]
[0.081242844, 0.31929943]
[0.30888957, -1.6164681]
[0.8683307, 0.51867807]
[-0.288785, 0.56208646]
[-0.17898197, -1.4921664]
[1.6135882, 0.75176954]
[1.4356197, 0.8829779]
[-1.0656201, -3.0431833]
[0.04071324, 0.6788071]
[1.2973543, 0.502372]
[0.31304342, 1.4871663]
[0.7942, -1.6182389]
[-0.5175697, -0.81745803]
[0.18379991, -1.917357]
[0.10217947, 0.6423957]
[-2.2691708, -0.017155647]
[-1.8590578, -2.0822706]
[-1.017063, 0.09933111]
[-1.2196054, -2.182743]
[0.22927181, -1.1981249]
[0.08248593, 0.3253959]
[-1.639094, -0.16128355]
[-0.7065823, 0.3315311]
[-0.51634794, -0.99489594]
[-2.2984717, 0.014191583]
[0.22750197, -0.9934777]
[0.3400449, -0.018264506]
[-0.62324077, -0.21517423]
[-0.8847356, -2.2669854]
[0.2611761, -1.17509]
[0.36116466, 1.1150577]
[0.7189715, 0.3113131]
[-0.34282395, -1.0220008]
[0.56190723, 0.03849922]
[0.08540495, 0.9463878]
[2.0449708, 2.5122476]
[1.4375356, -0.79998636]
[-0.09745796, -1.0238554]
[-0.502445, 0.22564477]
[0.53558975, -1.7459993]
[-0.1063765, -0.010687469]
[0.9240899, -1.6839172]
[1.205413, 0.68844193]
[-0.44990924, 0.14987883]
[-0.12448862, 1.614579]
[-0.5209528, 0.11166637]
[-0.72707474, -1.6166631]
[-0.30632618, -2.9776263]
[1.214486, 0.7940552]
[-0.20157957, 2.2916508]
[0.04852998, 0.4683882]
[0.6419719, 0.23033443]
[-0.34203437, -2.0787015]
[-0.2201484, -0.124716505]
[-1.5635242, -2.1364799]
[0.09059504, -1.3917391]
[-2.5281997, 0.33585095]
[-0.880119, -0.029582266]
[0.25624046, -1.5232432]
[1.3554916, -0.4193191]
[0.080011025, 0.74956477]
[-0.047895733, -1.152925]
[-0.1643819, -0.6997361]
[0.8339264, -1.6872579]
[1.8439554, -1.2621677]
[0.53169596, 1.1187158]
[0.52086663, -0.11286749]
[0.2752663, 0.0010592118]
[-1.301534, 0.22551861]
[1.5513746, -1.2978159]
[-0.11873226, 1.7163905]
[-1.1519892, -1.1696008]
[0.033673182, 0.74509984]
[-0.3369559, 0.025426071]
[1.3263556, 0.54727393]
[-0.12697215, 1.0484643]
[-0.03336768, 0.71404207]
[-1.0170335, 0.1388545]
[1.2871937, 0.681155]
[-0.15023096, 1.1302006]
[-0.7390052, 0.4504902]
[-0.46317887, -0.16616663]
[-0.88730484, -1.622123]
[0.8852832, 0.26739612]
[0.6023934, 1.0212959]
[-1.2020727, -1.5979965]
[-0.1785838, -0.84128517]
[-1.5769963, -0.24127962]
[2.261275, 1.9396551]
[-0.8553683, 0.34274426]
[0.11930448, 0.35805124]
[-3.6630464, -0.5924853]
[-0.74547064, 0.19431931]
[0.13196899, -0.7462891]
[-1.4118314, -0.05891171]
[-0.5783181, -0.1743928]
[0.47158182, 0.07646955]
[-1.1811024, -0.70513064]
[0.41538683, -0.009456344]
[1.3076599, -0.9577272]
[-0.9991491, -0.06096459]
[0.41129795, 0.046632394]
[0.121579215, 0.4308512]
[-0.06947543, -1.0682437]
[0.36577016, 1.1622845]
[-0.4733326, 0.41050526]
[-0.18409915, -1.1989138]
[0.1532826, 1.2056553]
[0.12552069, 0.26596037]
[-1.1282125, -0.14144248]
[0.24005805, -1.4273223]
[0.67020166, -0.6984663]
[-0.8040081, -1.8016032]
[1.038016, 0.08185288]
[1.2563933, -0.66238683]
[0.55343497, -0.93244606]
[0.07580982, 1.2549815]
[0.05237991, 1.3103715]
[-1.2833592, 0.51472867]
[-1.5631953, -0.5625403]
[-0.7246863, -1.9786899]
[-1.0208924, 0.06383119]
[-0.88227403, 0.4578984]
[-1.2171416, 0.09946382]
[-1.4574132, 0.6361308]
[-0.7438736, -1.5918332]
[-2.4962618, 0.73859096]
[-1.3857864, -1.0391096]
[-0.27029935, 1.9684192]
[0.031944636, -2.68253]
[1.294446, 0.49362504]
[0.12754302, -1.7057779]
[0.7029001, 0.51518154]
[-0.27242863, -0.9304441]
[-1.7702054, -1.5463666]
[-0.051017668, 0.040491655]
[-0.64578927, 0.20669124]
[1.5086432, 1.0276755]
[0.43949097, 1.0175735]
[0.80455625, -1.6818509]
[0.558037, 1.5328003]
[0.7952046, 1.1155713]
[-0.60521996, 0.38437042]
[0.34246856, -1.783446]
[0.6662597, 0.2846486]
[1.0528162, 1.385864]
[-0.64391005, 0.3821868]
[-0.034375276, -0.069682464]
[-0.10070267, -1.7856646]
[-1.1403835, 0.41586205]
[-0.6679871, -1.4636929]
[1.2016042, -2.313424]
[0.5155921, -0.020938717]
[1.571952, -2.2879896]
[0.49814215, -0.009234112]
[-1.0953498, 0.03788346]
[-0.6870212, 0.59164953]
[-0.54655254, 0.09681076]
[1.2514261, 0.63911927]
[0.12497415, 0.90744853]
[4.747916, 0.05035186]
[1.5882295, 1.4034137]
[-2.1394255, 0.4095706]
[1.8509929, 0.929658]
[0.670661, 0.15971811]
[-2.003414, 0.36263093]
[-0.91771823, -0.03899777]
[0.10847804, 0.21385197]
[-0.7277847, -1.571266]
[-0.03642392, -0.9833939]
[-0.06400627, 1.2699609]
[-0.25814822, 0.0009823963]
[1.4063178, -0.6349084]
[-1.5252016, -0.2673084]
[-0.08512746, -1.2201117]
[0.74141395, 1.0891035]
[-0.59600294, 0.29374364]
[-0.7699977, -0.41470438]
[-1.1061794, -1.9950498]
[1.92744, 0.95645815]
[1.4150239, 1.2125298]
[0.23661272, -0.22630398]
[-1.8568393, 0.13924989]
[0.47001076, 0.47501743]
[0.7187163, 0.25034153]
[-0.30725092, -1.6822561]
[-0.29032508, 0.19596528]
[-1.070869, -0.7235592]
[-0.2714702, -1.6159127]
[-2.2577958, 0.8242932]
[0.062366333, 1.5087595]
[2.3378654, 0.038986422]
[1.2417442, -0.50937116]
[-1.0184087, -0.023848366]
[-0.140231, -1.1446685]
[-1.1553011, -1.6085215]
[-0.5706854, 0.38365945]
[0.08898401, -0.73577803]
[-1.2545652, -1.5865113]
[-0.28163067, 1.074273]
[4.1426497, 0.56774116]
[-2.3438241, 0.4890074]
[-1.6077789, 0.48264885]
[-0.57299644, 0.053709105]
[0.56187826, 0.30303577]
[0.8564806, -0.34583765]
[-0.37059587, 0.13030492]
[-0.2911175, 0.07901734]
[-0.12525202, -0.493502]
[-0.38625363, 0.073651314]
[0.020112548, 1.6261524]
[-1.1594993, 0.32555136]
[-0.100609764, -0.83915406]
[-1.1257945, -0.019307502]
[-0.57334805, 0.731988]
[-2.546987, 0.02584736]
[-0.6987156, -1.5156188]
[0.32295755, 1.0370547]
[-0.64881253, -0.15425214]
[-0.5464276, -1.03598]
[-1.0292108, -3.4782276]
[-0.8363581, -0.78988343]
[-0.052058335, 0.7092633]
[1.2961401, 1.4029803]
[-0.009414401, -0.97959477]
[-0.14471899, 0.25506747]
[1.6342224, 0.5670929]
[0.8684466, -0.769076]
[0.027887344, 0.27272743]
[-0.6874004, -1.4189922]
[-2.2237155, 0.20080245]
[1.682263, -0.32688916]
[1.6353767, -0.7570417]
[-1.4991281, 0.02000025]
[-0.54413015, 0.24192399]
[0.7793114, 0.9992045]
[-0.3633919, -1.7976106]
[1.0569924, -0.8750628]
[-1.5836903, 0.22015578]
[1.9894246, 1.2963896]
[-0.29700175, -1.1401026]
[-1.3954067, -0.22461346]
[1.939927, -0.79985654]
[0.22104697, -0.5009854]
[-0.108518824, 1.44569]
[-1.431744, 0.6200574]
[1.4390357, -0.65032315]
[-2.147758, -1.0513566]
[-0.85505795, -1.2837121]
[-0.36685565, -0.08791024]
[0.63839674, 0.38925943]
[-0.14187336, 0.15244369]
[-0.16664638, -0.88576]
[-0.9623785, 0.023899343]
[-0.696449, 0.5758852]
[0.7757971, -1.5861663]
[-2.6270463, 0.5366913]
[1.1441936, -0.5975561]
[-0.9283635, 0.004710354]
[-0.29451686, 0.31323183]
[-0.23778822, -1.8314481]
[-0.21157524, 0.90319586]
[-0.97510946, -0.06938206]
[0.6645429, 1.0953796]
[-0.5157817, -1.914914]
[-0.040683754, 1.0262247]
[-0.15387137, -1.0303502]
[-1.8252876, -0.0002206862]
[0.5671456, 0.34888205]
[0.27933085, -1.4663273]
[2.1687963, 1.1033524]
[1.0292027, 1.4601611]
[-0.11916542, 1.2061236]
[-0.71157813, -1.9596295]
[1.6405301, 0.41981125]
[1.2395546, -0.74775565]
[-1.4627377, 0.025249183]
[-3.2523298, 0.08750588]
[-0.37644765, -1.9730679]
[-0.1296576, 0.4037591]
[0.5004954, 0.13196406]
[-1.2612354, -0.16202736]
[0.024138633, 0.24262291]
[0.62512493, -1.0137422]
[0.7378645, 0.2152017]
[-1.1128737, -2.3802052]
[-0.1173643, 0.13958004]
[-0.09595136, -0.30106387]
[0.016177323, 0.7236078]
[-0.5817888, 0.373759]
[0.037023004, 0.767358]
[0.560942, 1.0322658]
[0.14470115, -1.1915469]
[1.5612044, -0.57828164]
[-0.6765161, 0.20996922]
[-0.08971815, -1.3847387]
[-0.92787135, -1.7518945]
[1.2788794, 1.1596414]
[-0.6278788, -2.1495485]
[0.26192227, 1.1299256]
[-0.39399388, -2.403954]
[-0.58122087, -2.3378825]
[-0.071766615, -1.0124499]
[-0.83464766, -1.6466912]
[-1.6237061, -0.18268035]
[1.9787439, -1.5046979]
[-2.2521276, 0.12157731]
[-0.2133397, 0.13191131]
[-0.111977905, -0.8920259]
[-0.17459951, 0.35752046]
[0.7020915, -0.9679155]
[-0.99341726, -0.06325624]
[-0.25007936, 0.30215693]
[0.47698826, -0.15505068]
[-0.27495348, -1.8690811]
[0.45535973, -0.49046192]
[-0.5473755, -0.2320311]
[-0.5645974, -0.83654255]
[1.3981503, -0.4567707]
[0.1757254, -1.337736]
[-0.2264009, 0.1814051]
[1.0382135, 1.1357061]
[-0.5442504, -0.12743796]
[0.1557144, -1.163954]
[1.7273103, 1.2018996]
[0.060778286, -0.609423]
[-0.8107917, -1.4008533]
[-0.06465885, 0.046372548]
[0.7899283, 1.3915993]
[-0.17225052, 1.3753855]
[0.6808564, 0.47463554]
[-0.8701922, -0.05596959]
[1.8422406, 0.6285275]
[-0.36400405, -2.4607663]
[-1.5745525, -0.21122062]
[0.26241234, -0.75685173]
[1.7681124, 0.47003555]
[-0.010150146, 0.6662281]
[1.0512569, -0.6435758]
[-2.6155837, -0.40901187]
[0.5759016, 0.16511644]
[1.3715295, -1.2584097]
[-0.29643348, 0.28810754]
[0.58435374, -1.0023215]
[-0.594873, 0.34441096]
[-0.17281093, 1.2067755]
[-0.29623735, -1.3595729]
[-0.24717756, 0.9304371]
[1.6138545, 0.9204125]
[0.5532268, -0.059039168]
[-0.17475201, -0.85642654]
[0.09967412, 0.80075765]
[0.7337714, 0.17954169]
[0.92817783, -1.7463644]
[-0.28367364, 0.3237785]
[-0.9249371, -2.4378433]
[-1.2182356, -1.8151916]
[1.006636, 1.142736]
[-0.026576046, 1.5111443]
[0.6234302, 0.24631497]
[-0.20402391, 0.7706369]
[-0.026840836, 0.86369026]
[0.7082938, 0.16276473]
[0.83067, -1.2452292]
[-0.60388076, -0.063565135]
[-1.1308633, 0.0005511269]
[-0.033721086, 0.861292]
[0.957495, 0.34178495]
[-0.15799482, -1.7528105]
[-0.4840046, 1.0321697]
[1.341131, -0.67594504]
[0.50950044, -0.48511317]
[1.5363115, -0.87143344]
[-1.008123, -2.4477997]
[1.4115878, -0.7483852]
[1.6780336, -1.3047837]
[-0.20401874, -0.9948084]
[1.6483873, 0.5808503]
[-0.3924287, -1.9266863]
[1.4824849, -1.0827242]
[-2.4603546, 0.34137216]
[0.12538032, 0.16012147]
[-0.5581723, 0.13456766]
[-0.1205886, -0.20895629]
[0.71183133, 0.21658623]
[-1.7861506, -0.5790783]
[-1.7113942, -0.24125224]
[-0.31439015, 1.4408387]
[0.706523, 0.20456342]
[1.9744042, 0.10738668]
[1.3800433, -0.7720424]
[0.6566116, -1.1524736]
[-0.08827217, 1.2981936]
[0.9411643, 0.3313988]
[-0.3017533, 0.24001887]
[-1.8600515, -0.58117765]
[-0.4431882, -1.6881499]
[-1.7620132, -0.22850895]
[-0.040035803, -0.9814899]
[0.7962335, 1.5216086]
[-0.45561695, -1.7007972]
[0.6855502, -0.14880246]
[-0.56613284, -1.8778517]
[1.0307388, -0.20542696]
[2.7414927, 0.66549516]
[-1.4079041, -0.15421578]
[1.331779, 1.0187843]
[-0.020013396, 1.1293088]
[-0.043420047, 0.6756175]
[-0.14535247, 1.3243151]
[-0.82857376, -1.9980127]
[0.34443617, 0.18286648]
[1.6425546, 0.89867]
[-0.31032094, -2.5145864]
[-1.995739, 0.9237829]
[-1.814998, -0.28492427]
[0.8154263, 0.5253733]
[0.7113379, -1.9478664]
[-0.8755427, 0.5394336]
[2.0873132, 0.22467768]
[-0.63024724, 2.0874224]
[-0.60282683, 0.38940564]
[-0.15244944, 2.6804957]
[0.029220972, -1.117062]
[0.6218887, 1.2791055]
[0.4236999, 0.06667019]
[-0.7371024, 1.5536746]
[-1.6310328, -1.2012839]
[-1.0615816, 0.88573]
[0.02097926, -0.0053855665]
[-0.75984275, -0.8858717]
[1.2319956, 0.24379915]
[2.9921088, 2.060019]
[0.63081074, 0.21107681]
[-1.5107324, 1.2606214]
[-1.7555953, 0.27910015]
[0.73071504, 0.49085134]
[-0.8801258, 0.70245546]
[-0.29678467, 0.50889695]
[0.7120704, -0.650023]
[-0.65682954, -1.1218991]
[-1.5058714, -0.24389617]
[-0.23220505, 2.5240707]
[0.6590652, -1.7362772]
[0.61906946, 1.650439]
[-3.2562551, -0.55073744]
[-0.7862452, 1.3097239]
[0.10377048, 0.9683716]
[-1.081778, 0.96990144]
[-0.7280875, -1.7657942]
[-0.9698421, 1.8018155]
[0.33652452, 1.300941]
[2.8837283, 1.5638818]
[-1.4980841, 0.23797876]
[-1.8890463, 1.7991039]
[0.061110083, -0.28247577]
[0.7658975, 0.5713829]
[-0.56186426, 0.35457915]
[-1.11095, 0.88819194]
[-0.09363766, -0.763213]
[-0.74470174, 1.0288756]
[-0.8784018, 0.5808001]
[-1.1031826, 0.8988907]
[-0.86705256, 0.2383812]
[-0.8726813, 1.8204634]
[0.05323526, -0.9471807]
[0.47469416, 1.1345944]
[-0.9837411, 0.417125]
[0.60885113, 0.3547657]
[0.62501836, -1.3420583]
[-0.63868386, -0.87206316]
[-1.1590976, -1.3386884]
[-1.725309, 0.76188624]
[-0.595514, 0.07670875]
[0.15412036, 1.4858131]
[1.5000498, 0.29256755]
[0.57211065, 1.0633563]
[0.43622574, -2.1979198]
[0.4883525, 0.5561803]
[-0.5721639, 0.46853036]
[-0.2718262, 2.4017878]
[-0.9672563, 0.06766716]
[2.9097245, 2.205194]
[1.9409621, 1.0764931]
[-0.18028079, 2.4133759]
[0.8132429, 0.017228726]
[-0.5733953, 2.1648116]
[0.14617465, 0.41266656]
[0.63764566, 0.6128667]
[0.29571348, 0.14922461]
[1.9689465, 1.5324669]
[-0.033774044, 0.02673287]
[-0.9884131, 0.7041669]
[0.026305232, 0.033658125]
[-1.8163966, 1.5877687]
[-0.33214623, -1.5813569]
[-0.7398689, 1.2529246]
[0.633184, 0.0566302]
[-1.9231278, 2.3628883]
[0.42714116, -0.923919]
[-1.0113769, 0.8755026]
[0.41520143, 1.3782148]
[-1.0850837, 1.0202143]
[0.81217486, -1.1147162]
[-1.0202898, 0.94776005]
[-1.1592507, 1.428494]
[-0.5803116, -0.54896635]
[0.15585236, 1.121985]
[-1.5089313, 0.84247607]
[-0.23958363, 0.20009154]
[-0.5762049, -0.9087993]
[-1.480366, -0.44486767]
[-0.5860125, -0.8187996]
[-0.9449272, -2.9254642]
[1.3307246, 1.8527812]
[1.1433583, 1.2433426]
[-1.688821, 0.81603676]
[-0.6469339, -2.589653]
[-0.9681694, -1.0805179]
[1.5604038, 1.81133]
[-0.9304589, -1.0873585]
[-0.6678348, -0.021642048]
[-0.70019656, -1.0297879]
[-1.2336978, 0.03745237]
[0.22207566, 2.096294]
[-2.5929909, -0.40781087]
[-0.645651, -0.6040768]
[-1.4662272, 0.013139103]
[-1.051564, 2.172141]
[0.4852337, -0.035633836]
[-0.7462358, -1.1327169]
[0.16330273, -1.6099616]
[-0.6766667, -0.9846783]
[0.711833, 0.29185072]
[-0.71220666, 1.3281142]
[-0.95515203, 0.16243154]
[0.57158554, 0.6401062]
[0.07915564, -2.0045946]
[0.52196205, 1.3029498]
[-0.37713253, -1.343246]
[-0.32378563, 2.7025003]
[-1.7722564, 0.5838814]
[-0.27758488, 0.4330966]
[0.48403296, 0.42977676]
[-0.7113712, -0.68276155]
[0.5344213, -1.2891202]
[-0.9621902, -1.2262173]
[-0.96122074, -0.1623422]
[-0.8643901, 0.58721715]
[1.3749398, -1.1220883]
[-0.75479287, -0.8572661]
[0.26276612, 0.045539796]
[2.6094663, 1.2178463]
[0.50355464, 1.0768572]
[-0.7635709, 0.6883363]
[-0.60524535, 0.08256737]
[-0.8241329, 1.6572862]
[-0.08472198, 0.0034332462]
[0.54498345, 1.5608157]
[1.7260273, -1.6361753]
[-0.27081135, 0.5279127]
[-0.5249335, 0.12914957]
[2.071079, 1.1332241]
[-0.9329741, 2.2589722]
[-0.7405441, -1.0931318]
[0.8216975, 1.2456048]
[0.59157914, 0.87108946]
[0.43227375, -2.5195074]
[-0.2727001, 0.48019946]
[-0.11802268, -1.9563085]
[-0.9042766, 1.6233947]
[-0.81441814, -4.558238]
[1.753475, 1.6243131]
[0.8816813, -0.64619637]
[-2.3249388, 1.0300701]
[0.8859359, -0.70051664]
[-1.6106224, 0.9671612]
[1.2157314, -0.663737]
[0.6019081, 0.56517094]
[1.6332382, 0.7960053]
[-0.7598968, -0.87205255]
[0.23058288, -0.1469225]
[-0.9816207, 0.669548]
[0.50432646, 1.1403083]
[-1.8496507, 1.2024592]
[-0.2707567, -0.025226433]
[-0.8654096, 0.43442357]
[0.5672484, -0.025214205]
[-0.75380135, -0.8835501]
[0.31844783, -0.5365223]
[-1.0126319, 0.7172589]
[-2.7401955, -2.086121]
[0.95095485, 0.29542807]
[-1.0985774, -2.3330026]
[-0.19419359, 1.9208415]
[0.5421133, 1.461885]
[0.6367132, 0.61174816]
[0.36165866, 0.53618586]
[0.58480483, 1.0213153]
[0.8466272, -1.1149347]
[-0.70802355, -0.89433414]
[-0.11516838, -1.092718]
[0.5970528, 0.89807564]
[-0.24059118, 0.28501174]
[2.4660754, 2.3437428]
[1.2910564, 1.0688931]
[0.10441284, 1.4597558]
[1.9912149, 2.345313]
[-0.8615309, 0.54446864]
[-2.5822942, 0.5473588]
[-0.86481535, 0.58449304]
[1.9635681, 0.47609854]
[1.4328727, -0.45824492]
[0.18924338, 0.1173825]
[-0.3018861, 0.5040159]
[-0.8672364, -0.021473933]
[-0.23051853, 2.2757277]
[1.2753147, 1.3982426]
[1.8748028, 1.962276]
[-0.16659479, -0.7615221]
[-0.03901159, 0.49541068]
[-0.8906127, -2.3092813]
[-0.805474, 1.4308637]
[0.11786732, 1.240151]
[1.5860778, -0.5537406]
[-1.9927307, -2.384367]
[-1.6749084, 1.387873]
[0.42494762, -0.8739072]
[0.32314625, 3.0192604]
[0.25221202, 0.06284196]
[-0.2973365, 2.5700145]
[-2.2011814, 0.5344455]
[-0.9312137, 1.1354339]
[-0.07134326, 0.61772084]
[-1.0634933, 0.9526835]
[0.28319085, 1.1016037]
[1.8756756, 2.9547715]
[0.027217232, -0.8958878]
[-1.0325662, 1.3939633]
[-0.4653087, -1.6827213]
[1.4540739, 1.5897532]
[0.4489044, -1.7739815]
[-1.4341965, 0.5511931]
[-0.92229986, 0.0019753538]
[0.5153223, 0.5167246]
[-0.7454638, -0.2462394]
[-0.1780022, 0.21990252]
[-0.3504388, 0.32741576]
[-0.57529354, -1.671241]
[1.1979792, -0.4968817]
[-0.19084038, 0.58770275]
[-2.0309966, 0.22251672]
[1.5872822, -0.640232]
[0.19532113, -1.5962075]
[-0.6829581, -1.3914399]
[-0.6433187, 1.0135274]
[-0.37043852, 0.52408]
[-1.0973722, -1.3137859]
[-0.48683724, -1.170376]
[-1.1012505, 0.10642098]
[1.8160933, 1.4168448]
[1.1033714, 1.011534]
[-1.5907888, 0.7815722]
[1.3024187, 1.3726174]
[0.4917334, 0.5508813]
[1.9835685, -0.07781688]
[-0.0002751015, 0.35837728]
[0.5863539, -0.3189384]
[-0.8689743, -1.4254533]
[0.39155954, 1.3138503]
[-0.5598242, -0.76174265]
[-0.11016987, 0.7108483]
[-0.5572557, 0.66139394]
[-2.8258584, -0.42883146]
[-0.6999135, -0.81013036]
[0.5899061, -1.6862491]
[2.247981, 1.6177056]
[-0.5697767, 0.43799666]
[-1.7097569, 0.6692786]
[-1.4617113, -2.5236206]
[0.76114637, 0.086716674]
[1.7351484, -1.4801508]
[-0.2488186, 0.28217357]
[-2.086118, 1.0796576]
[-0.1508793, 0.61806405]
[2.4582741, 0.5699708]
[1.7845756, -0.70666265]
[0.12620251, -0.5965014]
[-1.1157262, 1.7475245]
[-0.8408534, 0.31700933]
[-0.9961392, 0.5226654]
[0.115542635, -0.9183385]
[-0.7745535, -0.82370764]
[0.8488289, -0.66886383]
[1.2106303, 1.4679961]
[-1.7214544, -0.3971027]
[1.6749713, 1.4370515]
[-1.7578868, -0.94137836]
[-1.6150663, 0.50058854]
[-0.13185099, 1.0766221]
[1.9944838, 1.4379776]
[0.18930869, 0.03569644]
[-2.67993, 0.53124255]
[1.4860486, 1.3226806]
[0.90595835, 0.094003096]
[0.46949103, 0.1716101]
[0.0010188408, 0.1877514]
[-0.6925026, 0.052157253]
[2.2183151, 1.3381819]
[-2.973124, -0.28288898]
[0.52729326, 1.1824073]
[0.054093163, 0.20615278]
[-0.44624949, 1.7167724]
[-0.6844599, -0.10043953]
[1.7827156, -0.709306]
[1.1484582, -0.0288995]
[0.48024106, 1.3544444]
[0.46917504, 1.0468781]
[-0.074835494, 3.1543145]
[0.9923727, -1.9075428]
[0.8357338, 0.23607811]
[2.7537565, 0.30906266]
[-1.0870216, -1.7683449]
[1.8759089, -1.4464285]
[-1.5169375, 0.50568366]
[-0.2030354, 1.767041]
[-1.0571129, -1.2735536]
[0.6091529, 0.37307838]
[-1.2631158, -1.3395766]
[0.045433085, -0.81271935]
[0.068785965, 2.0222983]
[-0.324986, 0.6605548]
[-0.47250596, -0.8497424]
[-1.678353, -0.5514265]
[0.015161309, 1.9517735]
[1.5350562, -1.1883307]
[1.3530004, -0.43332544]
[-0.5225313, -0.36972114]
[0.09236854, -0.78499943]
[-0.030514125, 0.059160523]
[-0.54980063, 0.341002]
[0.6920288, 1.1812817]
[-2.700293, 0.9676267]
[0.6761334, 0.03616271]
[-0.42626733, -1.5523355]
[-1.9318514, -1.5095466]
[-1.6552601, 0.64802796]
[-0.93283015, 0.47797066]
[-0.29198113, 0.4606653]
[0.74718803, 0.44809693]
[0.06387015, 0.29392058]
[-0.4721149, 0.06964508]
[-0.4603433, -0.77087057]
[0.09985113, 1.0329046]
[0.088026494, 0.4243066]
[0.41138622, 0.06629183]
[-0.5942038, -1.0399271]
[-0.551654, 0.15205775]
[-0.8835085, 0.39044392]
[0.97461444, -0.55539733]
[-0.38166562, 0.5119611]
[0.13655454, 0.060016178]
[-0.6032356, 0.58014905]
[0.80750006, 0.039702184]
[-0.73825336, 0.6375465]
[-0.8209808, -1.6488651]
[-0.39325994, 0.4450963]
[-1.9018761, -0.50392914]
[-0.7278927, -1.7045655]
[-0.29302073, 1.135644]
[-0.54577124, -0.80325395]
[-1.8306164, 0.33429527]
[0.6172471, -0.02309404]
[0.5499516, 0.11453657]
[-2.2306602, 0.7758106]
[0.8551023, -1.0830535]
[-0.44344857, -1.3008564]
[0.039182883, 0.93528885]
[-0.7313286, 0.29504967]
[0.96161395, 0.26893002]
[-0.51370615, -0.6692127]
[0.48364463, -0.7884159]
[-0.73294085, -0.89382875]
[-0.13358088, -1.2425882]
[-0.94129044, 0.080002904]
[0.6709761, -1.6811426]
[0.9218307, 0.116969064]
[-2.2921927, -0.3147843]
[1.7766075, 1.4594849]
[1.9133512, -1.1543787]
[-0.52714443, -0.7445009]
[-0.5934634, -2.847012]
[-0.5166541, 3.2688093]
[-0.8510993, -0.14369994]
[-0.8524914, -1.3754646]
[-1.9745755, -0.16557816]
[-2.5226288, 0.9401369]
