[-0.07004498, 1.2499578]
[-0.43042699, -2.1983423]
[0.35252637, 1.555511]
[0.22478798, -0.88789445]
[-0.36415297, 1.855072]
[-0.2061745, 0.29733855]
[-0.32492423, 2.671926]
[-1.7053318, 0.6220015]
[0.9481952, 0.8600992]
[-2.6660674, 0.1656395]
[-0.29636425, -0.7379441]
[2.4144266, -0.15573783]
[-0.841556, 0.6438453]
[1.733448, 1.7668799]
[0.32530692, 2.035402]
[0.2843147, 1.0276617]
[-0.17620376, 2.2259717]
[0.3807218, -3.0479434]
[-0.85317546, 2.201704]
[0.52018756, -2.286105]
[-0.6051814, 0.66220486]
[-2.1958306, -0.9548342]
[0.9392218, 0.2681125]
[-0.071252294, 2.2444663]
[0.6239907, 1.5445049]
[-2.144288, -0.21516667]
[-0.16153933, 0.6111626]
[0.2955766, -0.6948562]
[-0.84262156, 0.6887945]
[-0.37394318, -0.87570685]
[2.4636896, 0.8631195]
[-0.19449118, -0.018975427]
[-2.5329106, 0.5028367]
[0.36985493, 1.2389474]
[-0.9622049, -1.4351459]
[-0.8294188, -0.713833]
[-0.26107255, 2.0366375]
[0.71878135, -1.2587603]
[0.5064576, 1.8894112]
[1.6518775, 1.029391]
[-0.9846933, -1.5381229]
[-1.3517233, -0.37002602]
[-0.5376682, -0.50985205]
[0.2947198, 1.2218133]
[-0.8727927, 0.74499327]
[1.1503525, 2.0120687]
[3.7816803, 2.1085248]
[-1.5831064, -0.08240569]
[-0.15310873, 0.39958778]
[-0.11702439, -0.54005927]
[-2.8934062, 0.56276363]
[-0.29978102, 0.8335888]
[-0.45748708, 2.5375142]
[-0.21721035, 0.92646724]
[-0.6832499, -1.2566491]
[0.752762, -1.9017782]
[-1.7375164, 0.7902018]
[-0.8681555, -0.050688386]
[-0.8136193, -1.4983667]
[0.39936447, -0.20298418]
[-2.5257277, 0.71187955]
[0.40099525, -0.0007064082]
[0.8159492, 0.03423771]
[0.57188094, -0.8924001]
[-0.34787077, -0.80526656]
[0.5948033, -1.4811361]
[2.4329033, 0.869949]
[1.4760302, 1.0972714]
[-2.2042575, 0.51758903]
[-0.14109443, 0.6949517]
[-0.41430023, 0.56247914]
[-0.05572015, -1.1990006]
[-0.7201364, 0.6679916]
[0.30936542, -1.1899415]
[0.7410984, 0.39681756]
[1.5130861, 0.31802446]
[-1.1661339, -1.1827844]
[-0.5267751, 0.18629093]
[-0.32939237, -0.74965113]
[-0.19928129, 1.4324332]
[-0.73153806, -0.94526315]
[-0.85986215, -0.039016142]
[-1.0142415, -0.9537911]
[2.0970643, 0.87013066]
[0.4449994, 0.48036724]
[-0.51103944, -0.33421364]
[-0.39356756, 2.101244]
[-1.0027837, 0.0047805198]
[-0.6530828, 0.8931913]
[-1.6018994, -0.14775947]
[0.09531039, 1.3595214]
[-0.63806343, 0.77875215]
[-0.31174994, 2.1597204]
[-1.1715595, -1.4589589]
[-0.1698359, 2.2864652]
[1.3733999, -1.1368136]
[-0.624025, -1.0081254]
[-1.0554885, 1.3075863]
[-0.6714708, -0.9882867]
[-0.14274485, -1.3374773]
[-2.9495344, 1.0326612]
[0.07686579, -0.5923286]
[-0.76594776, 0.5091512]
[0.8856125, -0.6877158]
[0.762745, 0.09463135]
[1.5960577, 0.4938253]
[-0.9985856, -0.8590831]
[0.013806719, -0.04614929]
[-2.2279274, 0.88702744]
[-0.35752675, -2.6351726]
[-0.8742546, 0.109106526]
[-0.3055117, -0.88429105]
[-0.20526907, -1.6854281]
[-0.08941444, -0.08295303]
[-0.47543156, 0.6413228]
[-0.4314081, 2.148122]
[-1.4526974, 0.20362118]
[0.8223232, -2.3781815]
[2.8231847, 1.1304516]
[-2.4229553, -0.5390169]
[-1.1932193, -1.2535539]
[0.58323646, 0.2191681]
[0.38936585, 1.4011894]
[1.3973919, 1.8073876]
[-0.5402579, 0.48536897]
[1.041245, -3.5966806]
[0.1489972, 1.560923]
[-0.0070694997, 0.90845805]
[-0.89201015, 0.8627048]
[-0.7301849, -3.5488331]
[-0.65497744, 1.1036468]
[-1.91482, -0.12612246]
[2.2221298, 1.0198045]
[-2.1469393, -1.1653204]
[-1.4947823, 0.6561764]
[-2.4023182, 0.16735876]
[1.4903624, 0.5465635]
[-0.57155573, -2.7029707]
[-0.316109, 2.9765615]
[0.13467436, -1.7212622]
[-0.69219553, 0.69022024]
[0.024503665, 0.2668044]
[0.66397685, -0.04599528]
[-0.34349245, 0.10476099]
[-0.43750077, -0.67857534]
[-1.444598, -1.0872988]
[-0.91303366, 1.3315282]
[0.21187007, -2.259012]
[2.2093415, 1.3780344]
[0.6663079, -0.7490601]
[-1.2844304, 0.4261475]
[0.58708704, -1.1691223]
[0.81055224, 0.10641335]
[-2.2414608, -1.2240074]
[-0.22036986, 0.37715977]
[-0.1433196, 1.1088307]
[-0.5372109, -1.5828532]
[-2.7993338, 0.39040586]
[-0.057067674, 1.5140206]
[1.923992, 0.3500575]
[1.3573673, -0.3987108]
[-0.08344127, -0.08453454]
[-1.0076509, -1.6771228]
[1.2099936, 0.34502304]
[-0.50750357, -0.24090831]
[-1.0162896, 0.010081622]
[-0.0828459, -1.5172071]
[0.5687062, 0.22580984]
[1.7133784, 2.1534212]
[0.96965504, -0.7303377]
[-1.406781, 0.53563005]
[-0.00037525594, 0.34857342]
[0.76576734, -0.07070158]
[1.7097372, -0.72935045]
[-0.31635302, 0.39110145]
[-0.5075912, 0.069495626]
[-0.6132435, -1.5131025]
[0.813449, -0.34381905]
[-0.08059344, 1.2990984]
[-0.9815517, -2.1154263]
[0.5623662, 0.8224201]
[-0.34869596, 0.53261155]
[-0.55678725, 1.3664012]
[0.053769127, -2.2120218]
[-0.61400926, 0.55686224]
[2.4164212, 0.5476404]
[-0.17476918, -0.58421546]
[-0.14024399, 1.4406248]
[1.045843, 0.43901524]
[1.8146638, -0.58054024]
[-1.2907135, 0.79992723]
[-0.20956542, 0.13850823]
[0.744851, -0.0257663]
[-1.9705826, 0.18739033]
[-0.011631099, 0.43473577]
[0.5093073, -1.7868166]
[-0.62151337, -1.5570208]
[-0.3559802, -0.021425834]
[-0.28604108, 0.52929497]
[0.29516754, 0.25614914]
[1.4396645, -0.53994656]
[-0.26546142, 0.8601104]
[-0.4811139, -1.1362249]
[-0.21203873, 0.06507707]
[-0.73294926, 0.5723135]
[0.87605715, -2.7478266]
[-0.5259578, -1.2412987]
[-1.7220968, -0.68034464]
[0.056846146, 1.1702017]
[-0.62922186, 0.4207012]
[-0.4871583, -1.0426553]
[0.0705462, -0.92937565]
[-0.39148977, -1.1872714]
[0.9404738, 0.10590345]
[-0.641487, -0.5452606]
[0.2631542, 1.1327847]
[1.1924489, 0.54974604]
[-1.6482136, -0.45976636]
[-0.62564534, -1.8898205]
[1.7446582, 0.8392717]
[1.1306846, 0.5000548]
[-0.5064139, 0.21871918]
[-0.2940705, 0.48911905]
[0.37451327, 0.31226856]
[-1.2671206, 0.36738798]
[-1.3577644, -0.021125594]
[-0.65627104, 0.4846087]
[1.6301275, 0.6769856]
[-1.0220237, -2.0159128]
[0.5867766, -1.7228389]
[0.76665753, -0.050360624]
[-0.98258275, -2.125292]
[-1.3473856, 0.7485262]
[-0.48982304, -1.9326123]
[-0.5973588, 0.65464735]
[1.5192771, -0.5540781]
[0.50643206, 1.216159]
[-0.24922597, 3.3262997]
[-0.15171108, 1.582447]
[0.0033337623, -2.1281588]
[-0.8417847, -1.7131727]
[-0.3720142, 1.144053]
[-0.24026966, -1.2452431]
[-0.22753915, 0.11474103]
[0.061948027, 0.48054138]
[1.1108154, 1.0187832]
[-0.68820906, -1.5371037]
[-0.10207337, -1.5497341]
[-1.3866119, 0.18094434]
[-1.8425719, -0.929581]
[-0.64203, 0.4882991]
[-0.73197377, 0.20224717]
[1.7848655, -0.48482388]
[-1.5726599, -1.7343581]
[-0.5159071, -2.1163867]
[-0.730839, 0.37051353]
[-1.3539695, 0.51551604]
[0.06912721, 1.0338587]
[-0.45328888, -1.5399722]
[1.0647256, -0.44935477]
[-0.097803384, 2.142131]
[0.4691098, 0.3262862]
[-0.07281334, 1.4608256]
[-1.9655299, -2.6713982]
[1.5233313, -0.53443587]
[-1.4742893, -1.6184707]
[1.1793938, 0.5267082]
[0.015071379, -2.9168723]
[-1.2157938, 0.48291132]
[1.2307637, -2.5226145]
[0.021191064, 0.39777514]
[-0.37391558, -0.16946775]
[1.5563005, -0.59668916]
[-0.6049811, -1.6495831]
[-0.45464298, -1.5807662]
[0.5770128, -1.3944274]
[-0.60231704, 0.5365234]
[0.23010552, -1.2695059]
[-0.04203812, -1.4362973]
[0.514789, 0.17371972]
[-0.6993319, 0.5703311]
[-2.0262084, -0.3300918]
[-0.13745983, 2.7831476]
[-0.026038818, 0.25038117]
[0.87304646, 0.12831682]
[0.4877102, 0.92953676]
[-1.3686268, 0.21568143]
[0.25259715, -0.1782462]
[2.7323067, 1.4102486]
[-0.2797398, 1.088113]
[-0.42546305, -1.1142592]
[1.0134422, 3.5566509]
[0.6635881, 0.274909]
[0.7702204, 0.4917657]
[0.017954897, 1.417241]
[-0.8689686, 0.21106398]
[-0.06981185, 1.351326]
[2.0313463, -0.33857787]
[1.4175303, -0.49232128]
[-0.29679367, -0.8005636]
[0.5493527, 0.87472546]
[0.9030662, -0.4173511]
[0.60110414, 0.9183643]
[0.7249299, 0.5957384]
[0.11183931, 0.491293]
[-0.877833, -1.9358283]
[-0.9072786, 0.26163152]
[-0.67070156, 0.15791129]
[-0.27560166, 0.42387143]
[-0.77512026, 0.62266004]
[-1.3526472, 0.45039165]
[2.1206572, 0.14146808]
[-0.17876942, -0.62316567]
[-0.46560487, -0.1267675]
[0.66865104, 0.018571047]
[0.051449697, 0.043258164]
[0.4557025, -0.12179764]
[0.6369469, 0.18378867]
[-0.5843611, -1.0045315]
[-0.22479615, -2.5811913]
[0.8934304, 0.09286203]
[-0.33366066, 0.1845347]
[-0.29887003, 0.38514543]
[1.0601659, -0.22831883]
[1.3013052, -0.35982278]
[0.34868488, -1.7241588]
[-0.6609493, 0.5737414]
[0.2582016, 0.3062978]
[-0.07822326, 1.4888488]
[-0.8755894, -1.6140099]
[-1.2389922, 0.60535055]
[-0.191079, -0.005001937]
[-0.030821806, -0.5962718]
[1.9622053, 0.49712935]
[-0.6468192, 1.4626814]
[0.045575023, 0.831453]
[1.1260762, 0.5747201]
[-1.5900338, -0.26688266]
[-0.074457645, 0.64557683]
[-0.82705, -0.008341324]
[1.200038, 0.5353051]
[0.18647192, -1.8985213]
[1.2849636, -0.63372314]
[1.2924829, -1.9649032]
[-0.5528803, 0.66020596]
[0.38733456, 2.0604196]
[-0.5725287, 0.68020743]
[-1.4878001, -1.0400835]
[1.2993224, 0.62258196]
[-0.33436432, 1.2451724]
[-0.5462333, 0.5214741]
[-1.0639962, 0.8218044]
[0.77564174, -0.008604006]
[-0.46826693, 0.35158023]
[-0.4350976, 0.2746834]
[0.07158859, 1.0444787]
[0.074864365, -0.66894805]
[-0.95816165, -0.417691]
[-0.985445, -1.5396386]
[-0.028024452, -1.3419658]
[-0.2763052, 0.4821984]
[-1.501849, -1.2749192]
[-0.54699063, 1.3432138]
[1.6099347, 1.3191694]
[-1.3052956, 0.86884826]
[0.8157774, -0.60222596]
[-0.88254195, 1.5715672]
[0.2803666, 0.16798845]
[1.3875713, -0.72886604]
[-0.53507423, 0.08760281]
[-0.9292687, -2.1042454]
[0.32335204, 1.047976]
[-0.6078271, -2.0311399]
[-0.91813624, -0.07467685]
[0.70532817, -0.03987377]
[-0.6805194, 0.11860703]
[-0.35430503, -1.4470285]
[-1.6228048, -0.38323316]
[-0.43194035, -1.3320903]
[1.3266284, 1.0751354]
[0.7365315, 0.21439403]
[0.7191163, -2.6551147]
[0.54832035, 3.8144128]
[2.4253206, -1.803045]
[-0.6267244, 0.52111816]
[-2.2579212, 0.42451537]
[-0.096073374, 1.4979857]
[2.275468, 0.8907771]
[1.1563718, 0.51822776]
[-0.82283854, -1.6470578]
[-1.0397391, -1.9424056]
[0.37453628, 0.9509188]
[-0.8001707, -1.8599298]
[-2.0723863, 0.9743546]
[-1.004208, -1.162827]
[-0.29656866, -0.74619544]
[1.4110107, 0.6391014]
[1.1626767, -0.6579272]
[-0.29390833, -1.182427]
[-0.10304633, 0.06378512]
[-1.2753828, 0.7030034]
[0.027068423, 0.13697794]
[0.099386916, 0.50669384]
[-0.10000318, -0.05933345]
[0.880092, 0.07947727]
[0.22721007, -1.1300972]
[-0.35527772, -1.2574124]
[-0.23679838, -1.2710438]
[1.6239928, 1.0542568]
[0.62229073, -0.40654397]
[-1.5350653, 0.21157409]
[0.009984908, 0.8688789]
[0.5554578, 0.05396668]
[0.20504247, 0.19048476]
[-0.7885876, -0.116681844]
[-0.82200104, 0.57294506]
[0.015875941, -1.5374596]
[-1.0192996, -0.032483477]
[-0.114980035, 2.1090946]
[0.17517826, 0.019978508]
[0.3697936, 0.962053]
[-1.8991332, 0.4013897]
[-0.89083797, -1.9948405]
[1.7070503, 1.0042177]
[-0.392556, 0.38326424]
[0.38063344, 0.9184809]
[-1.0001727, -2.4787817]
[0.09637397, 0.09601647]
[1.5577891, 0.72851163]
[0.5147515, -1.0915756]
[-2.4692729, 0.23135176]
[0.79805505, -1.631988]
[0.46827877, 0.032737177]
[-0.64246744, -0.18183745]
[-0.8892841, -0.11681856]
[-0.68591696, -1.570566]
[-1.0209539, -1.7799699]
[1.5506864, -1.5528154]
[-0.9430862, 0.72136706]
[-0.47891742, -0.6406464]
[0.4294907, 1.3218957]
[1.803683, 0.40249422]
[-0.42800325, -1.0060256]
[0.29928744, 0.30105075]
[-0.50173026, 0.37535143]
[0.8951657, 0.2364564]
[-1.1059589, -1.8592309]
[2.1707463, 0.2170315]
[2.9189172, 1.465186]
[-0.23493063, 1.4628077]
[-2.7001667, 0.6726132]
[-0.47471437, 0.6651708]
[0.44048524, 0.097603016]
[-0.6656394, 0.12888834]
[-0.8954903, -0.06861707]
[0.029744105, -1.2388681]
[0.38296384, 1.1395098]
[-0.12607515, 0.46594]
[-1.205513, -0.88067055]
[0.9646844, -2.1510007]
[-0.3395831, 0.47927234]
[-0.3647892, -0.018274454]
[-1.0443374, -2.2810996]
[-1.7721846, -0.30316117]
[-0.57997614, 0.3625096]
[0.8618568, -0.09502365]
[-0.8356185, -2.0370512]
[0.21966153, 0.15334965]
[2.6465962, 1.1531528]
[-0.06443804, -0.08758475]
[2.830041, 0.67740387]
[-0.19659382, 0.10113032]
[-1.7039555, -1.3791171]
[1.2316527, 1.4583879]
[0.26872396, 0.31828406]
[-0.5100008, -0.79986817]
[-0.7504735, -1.4647375]
[-0.08388395, 0.4414741]
[0.4977131, -0.0164157]
[0.5694766, -2.3253152]
[1.7648343, -0.8696992]
[1.6929946, 0.45923895]
[0.1550314, 1.4830612]
[0.7048977, 0.35208023]
[0.19239454, 2.250474]
[0.044648007, -2.4095383]
[-0.26848572, 0.20680273]
[-0.1902746, 0.86901516]
[-1.3270026, -1.9881437]
[0.7023073, 1.153875]
[-0.32645482, 0.5484942]
[-1.5460017, -1.0861914]
[1.496715, -0.7439602]
[0.9650385, 1.9502833]
[0.30721486, 1.1763366]
[-0.674194, 0.30360514]
[-0.80488825, -1.6653627]
[-1.9127204, 0.1682341]
[-0.22449668, 0.13960373]
[-0.1633378, 1.1329557]
[0.4684798, 0.003997223]
[-1.2724895, -0.884115]
[0.41511708, 0.8725622]
[-0.34701994, 0.5742047]
[0.2564215, 1.105935]
[-0.5256498, -1.0813677]
[-0.9361307, -2.1563828]
[0.19131655, 0.23435827]
[-0.6819939, -2.1542208]
[1.4966601, -1.1335618]
[-0.3503436, 0.19924098]
[-0.0034961877, 0.12779096]
[-0.6285817, 0.52249855]
[0.801382, 0.051549483]
[-0.36472923, 0.4246347]
[-1.4346596, -1.4047571]
[-0.8721413, 0.026565505]
[-0.13618688, 1.6402245]
[1.9713993, 1.0882354]
[0.5198874, -2.0901875]
[-2.4317782, 0.4040699]
[-1.0336816, -2.2043245]
[-0.95396227, 1.5764557]
[-1.9803772, -0.5540324]
[-0.50160325, -0.7810284]
[0.27765793, -0.81270677]
[-0.6768531, 0.30357948]
[-1.5406927, 0.2748582]
[1.6011778, 1.463337]
[-0.71263564, -2.6689463]
[-0.3115222, 0.21194942]
[0.52201325, -1.5178833]
[-2.2328725, 0.49033427]
[-0.7030232, -3.217108]
[-1.4582815, -1.7463759]
[-0.9686861, -0.20988789]
[1.4199677, 1.406485]
[0.43285426, -1.1149223]
[-0.18814893, 1.9514952]
[0.5911322, -0.90833473]
[-0.7477894, -1.830405]
[-0.55948114, -0.17330614]
[-2.3315344, 0.40419358]
[-0.6982824, 0.23816182]
[-1.536213, -2.0962083]
[-0.16957846, 0.27227053]
[-2.7437491, 0.2505117]
[1.5177414, 1.3288321]
[0.54332596, 0.01504962]
[0.60760266, 0.523552]
[0.04875148, -0.7526845]
[0.69551045, -1.4620215]
[1.857229, 1.4768982]
[0.31752798, -0.14645556]
[-2.3725102, 0.30884272]
[-1.1863282, -0.11468445]
[-0.82276255, 0.03887403]
[0.31583315, -0.119154066]
[-0.42789698, 0.41303006]
[0.19071606, -0.6556151]
[0.44834718, 0.055222843]
[-1.0862118, -1.2337177]
[-1.6264224, -2.35465]
[-0.22041914, -0.9686273]
[0.5699764, 0.025349732]
[0.74920744, 1.0194101]
[-1.428029, -0.96300244]
[-1.6928098, -0.111578025]
[-0.16123894, -1.035578]
[0.66962117, -1.00437]
[-1.3469924, -1.1451658]
[0.95959276, -2.1318595]
[-1.194491, -1.7557222]
[-0.5589098, 0.19464539]
[1.2397331, 1.7541454]
[0.2198777, -1.3833553]
[-1.0380735, -1.117126]
[-0.62181956, 0.33438253]
[0.63199663, 0.020110825]
[1.2558582, -0.58445716]
[-0.07677909, 1.651457]
[-0.9613785, 0.38913703]
[-0.5698874, 0.428787]
[0.33882487, 0.047729533]
[0.4232965, 0.9885935]
[-0.39859957, -0.013706649]
[-0.19054566, 2.96631]
[0.59522295, -2.8341906]
[-0.091441415, 1.691095]
[-0.032010704, 0.13919963]
[-1.3195406, -2.2047894]
[-1.3685784, -0.2579621]
[-1.1964941, -1.8549001]
[1.2253547, 1.7503915]
[-2.0627089, 0.72382045]
[0.52012444, 0.8413578]
[-1.582819, 0.5776851]
[-0.4069949, 0.01886207]
[-0.20699489, 2.0708663]
[0.8397833, -1.0176648]
[-1.825089, -1.1791856]
[0.4051731, -1.280435]
[0.348808, 1.3251523]
[0.8516339, -1.9411261]
[-0.81809795, 0.27697784]
[-0.13658872, 1.2458756]
[0.55384296, 0.023529947]
[-1.4244949, 0.21778955]
[-1.0333279, -1.9415889]
[0.4064544, -1.1623796]
[-1.5393003, -0.099322565]
[-1.5298584, 0.29128644]
[-0.58976746, 0.09233328]
[-1.9118038, 0.077666365]
[0.24777997, 0.40299818]
[1.1615613, -1.0401053]
[-0.23476613, 0.18562071]
[1.5495477, -0.82992184]
[-0.64851075, -1.9892708]
[0.5526185, 0.019202203]
[-0.92917174, -0.07401269]
[-0.8835637, -0.062469]
[-1.3099424, 0.5471198]
[-1.8727384, 0.14099605]
[-1.4217659, -1.4024552]
[-0.9620313, 0.031541552]
[2.277718, 1.3679075]
[0.80254227, -0.49399978]
[-0.9271917, -1.8537211]
[-0.733781, 0.21624118]
[-0.09327839, 1.6581385]
[-0.95421, 0.34569177]
[0.5402524, 0.99323195]
[-0.9547308, -0.63869697]
[-0.30432463, 0.20255893]
[-3.332056, -0.40546587]
[0.46779618, 1.357755]
[0.60165393, -0.07844771]
[-0.3391597, 0.39025006]
[0.5727018, -0.01856897]
[-0.51202583, -0.58646685]
[-0.3112786, 0.28833127]
[1.5260978, 1.60825]
[1.3272886, -0.03638253]
[-1.3610046, 0.074103296]
[0.96743, -2.3288615]
[1.6113337, 1.5528826]
[0.83530974, -0.9668198]
[-0.112785384, 1.7690663]
[-0.3353821, 1.0279666]
[-0.36063674, 0.40987962]
[1.0088017, 1.1688565]
[0.3394572, 0.5110489]
[-0.1370502, 0.1682545]
[-1.1473587, -0.7475898]
[-0.2978768, 1.4581579]
[-1.4731449, -1.0258179]
[-1.5457641, -0.012471348]
[2.2034857, 2.3822744]
[-1.6600101, -3.1491556]
[-1.4762716, 0.40854138]
[-1.1658639, 1.1829869]
[-0.56903875, 0.23359694]
[0.8945288, -2.7299483]
[-0.75357807, 0.07945305]
[-0.3305009, 2.148484]
[-0.9470027, -1.5207065]
[0.074195035, -1.2935557]
[-0.4293837, 1.5734506]
[1.4832278, 0.17709121]
[0.6419804, 0.90637624]
[-0.093471676, 0.115091205]
[-0.4958123, -0.87759143]
[0.5492286, -0.703254]
[-0.46268123, 0.42426628]
[-0.35172376, -1.3887786]
[-0.38604057, -1.4571917]
[-0.24949642, -0.07261542]
[1.496862, 0.64029604]
[0.5863796, -1.3926433]
[-1.4279039, 0.90789175]
[0.14864896, 0.26708665]
[0.47725332, 0.43557936]
[0.51933044, 0.340787]
[-1.0306394, 0.06799012]
[-0.1493888, 0.7589465]
[-0.92286557, 2.1774888]
[-0.21488303, -2.3993385]
[-1.1027333, 0.58766747]
[-1.0935519, 1.5397583]
[1.2676275, -0.33797663]
[1.8077576, 0.37698814]
[-0.39202568, -0.62847793]
[-1.0099452, 0.80371207]
[-0.5099036, 0.6048158]
[-0.66081387, 0.21684825]
[-0.33436233, -1.2795434]
[0.056173094, -0.96482]
[1.2133374, 0.49883175]
[-0.99233526, 0.21419224]
[-1.4493846, 1.082236]
[-1.4747859, -0.40031633]
[0.58715224, 0.47579524]
[-0.29016376, -1.7108006]
[-0.32462978, 0.28359157]
[-0.3491343, -0.05156163]
[-0.36584854, -0.6347889]
[-0.34518299, -2.2862453]
[-0.8770778, 0.7008782]
[-1.851049, -0.16762663]
[-0.3238736, -0.4765753]
[0.69924283, -0.94468814]
[1.3715032, 2.0148003]
[-0.18889102, 2.7036705]
[-0.94826263, -1.8324016]
[-1.758133, 0.44096214]
[0.027794443, 1.4858534]
[-1.1170995, 0.12795433]
[-0.18994759, 1.3155417]
[0.2600224, 0.28660405]
[0.59097254, 1.0980135]
[-0.87100136, 0.04859193]
[-1.1603198, -1.5453731]
[1.147502, -1.5496522]
[-0.8433442, 0.6305643]
[-1.2406957, -3.3828104]
[-0.37623465, -1.2989141]
[0.6403489, -1.4796783]
[-0.839531, 0.69788504]
[-0.730131, 0.26827064]
[-0.27634934, -0.6066521]
[-1.0503283, -0.22143593]
[-0.51515085, -0.8133877]
[0.09632438, 0.9964131]
[-0.07107779, 0.841962]
[0.79938895, -2.637795]
[-0.21734543, 2.1786568]
[-1.4868896, -0.2972304]
[-1.4296786, 1.2216302]
[1.784318, -1.7456208]
[1.2276119, 0.5972114]
[1.4089586, -1.0364068]
[0.758469, 0.21777529]
[0.31544492, -1.6868135]
[0.45310557, 0.427015]
[-0.08238498, -0.964943]
[-0.7765098, -0.49846247]
[-0.1023621, 1.1442542]
[-0.85283905, 0.32501376]
[0.39049587, -2.346802]
[0.69933665, 0.044027485]
[-0.9433874, 0.7522373]
[1.1830978, 0.5546615]
[0.177383, 0.06633006]
[-1.4638447, 0.91686]
[0.092356905, -1.9589156]
[0.61646813, 0.1446924]
[1.8910018, 0.690431]
[0.6457633, 1.1768006]
[-1.0706182, 0.33090943]
[-0.86238605, 0.218346]
[-1.5966742, -1.6675268]
[-0.9333008, 0.06749648]
[-0.15703249, 0.9129514]
[-0.5102982, -0.6990203]
[-0.30317047, 0.16435216]
[0.09041537, 0.2747059]
[-0.7499678, 0.9574335]
[-0.86702496, 0.008714032]
[-0.70236725, 0.18612391]
[-0.6682925, 2.0600152]
[0.30012766, 0.3069299]
[0.6284524, 1.4182043]
[-0.18745536, 0.061506487]
[0.41533482, 1.4293458]
[0.10585695, -2.165233]
[0.359913, 1.5639346]
[-0.96509427, 0.06271232]
[-1.4078463, 0.60702693]
[-0.3754145, 1.7440903]
[-0.23733634, 1.5337338]
[-1.4817239, 0.07613277]
[1.0156935, 0.64172226]
[-0.5059078, 0.3248229]
[-0.33416417, 0.4501618]
[0.35896677, 0.002956206]
[0.4589912, 0.4243117]
[-0.3547277, 0.19246145]
[1.1095216, 0.5886718]
[-2.8684752, -0.4194462]
[-1.4217935, 1.0114291]
[2.1036794, 0.82550585]
[-0.5455941, -0.4656644]
[0.1752967, 1.313384]
[0.59987086, 1.0073948]
[-1.8870784, 0.061673015]
[0.02894456, 0.28072098]
[-0.54303914, 0.563213]
[0.60410595, 0.01326727]
[-1.3646046, -0.18387496]
[-1.327766, 0.6280881]
[-0.87723917, 0.3227431]
[-0.47082266, -0.7479775]
[-0.18452622, 0.04557034]
[0.09034692, 0.30957565]
[-1.3914721, -1.798866]
[-1.3513609, 0.5299751]
[1.1115342, -0.902579]
[0.0835866, 0.929015]
[0.39631063, -0.10621214]
[-0.380602, -1.3246247]
[0.20803286, -0.8689518]
[-1.3212775, 0.8306611]
[-0.7536675, -0.06788394]
[-0.5044004, -0.96072716]
[-0.30499643, 2.3207111]
[0.36819243, 1.3111404]
[1.2553611, -0.70473576]
[-0.81468475, 0.5022903]
[1.0094625, 1.2658291]
[-0.8505556, 2.1499712]
[1.7552152, -0.614927]
[-0.21281953, 0.24420618]
[1.4066573, 2.073308]
[-1.4563032, 1.5352334]
[-0.30387488, 0.8390154]
[-0.6651929, 1.7815205]
[1.2237837, -0.9921096]
[-1.0017065, -0.023084609]
[0.2540874, 1.37434]
[0.54900783, 1.1596787]
[-2.0947526, -0.09697895]
[-0.83200336, 1.7766213]
[0.64941114, 0.22244984]
[0.42432293, 1.2662451]
[1.3216822, -0.8444729]
[-1.5638002, 1.3142892]
[0.3563801, 1.0256963]
[-0.60193604, -1.5138983]
[-0.59584737, 0.085535355]
[0.5676163, 0.3091553]
[0.3551954, -1.7423497]
[0.5585215, -0.06217211]
[-0.020150837, 0.16928776]
[-0.3612337, -0.95322806]
[0.49727482, 1.2451667]
[-0.8764522, 1.4600847]
[-0.0043892395, -2.0334601]
[-1.148198, 0.71639997]
[-0.16290882, 0.059898023]
[-0.68524736, -1.2167248]
[1.3274883, 1.0852839]
[-0.73489827, 0.669263]
[0.74462444, 1.126527]
[-0.49072373, 0.5429802]
[-0.03436058, -0.05555653]
[-0.92208093, 2.147314]
[0.54230773, -0.052268617]
[-0.3722265, -1.3452436]
[-0.9036938, -0.04634557]
[1.0937359, 0.6826293]
[0.56398594, -1.5394291]
[-0.5799545, 0.522618]
[0.6084928, -1.2330794]
[-0.91383046, 1.660084]
[-0.30128464, -0.029519537]
[-0.84201175, 0.7084746]
[0.54226375, -1.5474132]
[2.703652, 2.4412484]
[-0.38157508, 0.7868361]
[0.017680526, 0.55098355]
[0.08079778, -1.9698194]
[-0.8646348, -1.2069793]
[0.78835464, 0.22460623]
[0.28603372, 5.2430534]
[0.7820387, -0.8339954]
[0.5950253, 1.6205552]
[-0.43833536, -0.11576787]
[-0.8631562, 1.2710322]
[-1.0056506, 0.1783258]
[0.45503578, 0.55108273]
[2.0542758, -1.4201515]
[-0.4570908, -2.3902442]
[0.105725534, 0.23611824]
[-3.3184495, -0.3549719]
[-1.5394788, -0.04303817]
[4.35028, 2.2798312]
[-0.024691138, -1.1186948]
[-1.7925006, 2.2703686]
[-2.4801881, 0.16294095]
[0.6025388, -0.23520637]
[1.1874205, -0.23035397]
[0.47997177, 0.68078244]
[-0.25867122, -1.9290141]
[-0.1926239, -0.37656382]
[0.4969145, -0.008065159]
[-0.4491462, -0.6853467]
[-1.552462, -1.1296164]
[-0.78928643, 0.34681278]
[-0.17724694, 1.2943113]
[-0.33771977, -1.4096828]
[0.7245461, -0.96242297]
[2.897606, 1.7609106]
[-0.24023914, -0.014908063]
[-1.8083806, 2.5564964]
[0.7078436, -1.4860897]
